regime,prompt_length,seed,query,output_mse,jacobian_u_mse,jacobian_v_mse
toeplitz_rho_0.5,128,3,30,0.00011736576714333094,0.0013560532674948267,5.927872709637463e-05
toeplitz_rho_0.5,128,3,31,0.00042617992175092683,0.0013325841022704859,0.00021563830471717766
toeplitz_rho_0.5,128,3,32,0.0002552218536826536,0.00107173044551266,0.0001221753468974536
toeplitz_rho_0.5,128,3,33,0.0001978688376659833,0.0027955239863092485,0.00012033420620430414
toeplitz_rho_0.5,128,3,34,0.0005017843419057935,0.0011764221297457602,0.0002955736681778405
toeplitz_rho_0.5,128,3,35,0.0008501757413341203,0.0029434788593831348,0.0006172615256501421
toeplitz_rho_0.5,128,4,0,0.000994446320270089,0.0027243711641685778,0.0015627742762822695
toeplitz_rho_0.5,128,4,1,0.0008199459246789018,0.0032794974619423075,0.00130221765148508
toeplitz_rho_0.5,128,4,2,0.0009778238143070559,0.0007098069187095519,0.0011982866775505357
toeplitz_rho_0.5,128,4,3,0.0008127414109419375,0.001614022874899015,0.001190589015334138
toeplitz_rho_0.5,128,4,4,0.000996195161592974,0.002093124052805536,0.0007040072778237091
toeplitz_rho_0.5,128,4,5,0.0008484362457531643,0.0036768936226337133,0.0011775658531374762
toeplitz_rho_0.5,128,4,6,0.0010268303459900242,0.0054397906837150515,0.0006425739577086572
toeplitz_rho_0.5,128,4,7,0.0011192047496967436,0.001549335521411327,0.000715322922865665
toeplitz_rho_0.5,128,4,8,0.0010809982430705896,0.004633982249937519,0.000812814120797218
toeplitz_rho_0.5,128,4,9,0.0008360967928501116,0.0014675083348460807,0.0016595499218875873
toeplitz_rho_0.5,128,4,10,0.0013054153268844126,0.0021918448593712223,0.0009690505243480473
toeplitz_rho_0.5,128,4,11,0.000768383759360889,0.0013354225252203223,0.0014219899800505824
toeplitz_rho_0.5,128,4,12,0.0009466737149773216,0.0012043843974767553,0.0007485876336683188
toeplitz_rho_0.5,128,4,13,0.0011115082458733917,0.0016021815243832168,0.0011079955542623086
toeplitz_rho_0.5,128,4,14,0.0006381753730389871,0.00507065896999351,0.0019370760148250583
toeplitz_rho_0.5,128,4,15,0.0006476706823014799,0.005542292212544394,0.0014908428507556936
toeplitz_rho_0.5,128,4,16,0.000571974003353913,0.003734977419126947,0.0016607966676105601
toeplitz_rho_0.5,128,4,17,0.0008689134302021011,0.0008236318381923839,0.001337905539871629
toeplitz_rho_0.5,128,4,18,0.0008831137450844091,0.0017453647756190895,0.0018239432336200592
toeplitz_rho_0.5,128,4,19,0.0009490697066220166,0.0005288438682473583,0.0012318856392516575
toeplitz_rho_0.5,128,4,20,0.0011607081000489263,0.004797324879578232,0.0005559213010178735
toeplitz_rho_0.5,128,4,21,0.0012356242384585667,0.0019223390640644095,0.001233981834599941
toeplitz_rho_0.5,128,4,22,0.0009608987582163849,0.0021864340388972545,0.0006131370288151277
toeplitz_rho_0.5,128,4,23,0.0006836049295585702,0.004888498824048357,0.0012894079531313872
toeplitz_rho_0.5,128,4,24,0.0005861678973792881,0.00532137854776348,0.0017253120026197283
toeplitz_rho_0.5,128,4,25,0.0009549731940634266,0.0022467850649471356,0.0007924064525101598
toeplitz_rho_0.5,128,4,26,0.0011328091669038102,0.0018810765262409893,0.0012092110987069783
toeplitz_rho_0.5,128,4,27,0.0011097354879587775,0.001727302555320221,0.0010619178640454137
toeplitz_rho_0.5,128,4,28,0.0011126227876503757,0.0029938602636733216,0.0006809391053043609
toeplitz_rho_0.5,128,4,29,0.0013396627162874438,0.003469619594701159,0.0014097304178940365
toeplitz_rho_0.5,128,4,30,0.0014291393186557791,0.0032816690842878823,0.0007288309621151675
toeplitz_rho_0.5,128,4,31,0.0010406647691142033,0.006713599877378646,0.0013889227633430289
toeplitz_rho_0.5,128,4,32,0.0008840768751603769,0.0023636401819770335,0.0011695266208510734
toeplitz_rho_0.5,128,4,33,0.0009847263234437618,0.0017869627807841361,0.000816941551954838
toeplitz_rho_0.5,128,4,34,0.0014869339045288938,0.007607755269234243,0.0009173654324702087
toeplitz_rho_0.5,128,4,35,0.0011664382520452914,0.001362603108551038,0.0006850638062607531
toeplitz_rho_0.5,128,5,0,0.0023217970566387315,0.0004401905095786822,0.0018460043692550352
toeplitz_rho_0.5,128,5,1,0.004206914866774592,0.0021638001132237785,0.0028584016145373273
toeplitz_rho_0.5,128,5,2,0.00340093920282496,0.004457107458205382,0.0030085083805039574
toeplitz_rho_0.5,128,5,3,0.002177552437320388,0.0035346516359227947,0.0021023770329890038
toeplitz_rho_0.5,128,5,4,0.0029143593633981467,0.005737322389313078,0.002974617553665436
toeplitz_rho_0.5,128,5,5,0.0030782023176105836,0.0019711580079047357,0.002165684588786238
toeplitz_rho_0.5,128,5,6,0.002424695941182153,0.0023315991918340215,0.0017908181876966
toeplitz_rho_0.5,128,5,7,0.0023021978047592677,0.0024293734377233045,0.002311992498093532
toeplitz_rho_0.5,128,5,8,0.002092224402383479,0.002468040613482366,0.0016925130675570304
toeplitz_rho_0.5,128,5,9,0.0032160579912528992,0.001023928537786966,0.002400206262624732
toeplitz_rho_0.5,128,5,10,0.0027528957938737376,0.0005193252818543728,0.0019924863826092554
toeplitz_rho_0.5,128,5,11,0.002338108961299056,0.0015839899409830697,0.00205685283623549
toeplitz_rho_0.5,128,5,12,0.003091510708861579,0.003016236710442527,0.0024288826234082246
toeplitz_rho_0.5,128,5,13,0.005206305444797697,0.004822543344160161,0.003685162936319757
toeplitz_rho_0.5,128,5,14,0.003218989838718777,0.0003640906746118183,0.002188577150487451
toeplitz_rho_0.5,128,5,15,0.004073936541055335,0.0012296561020995519,0.0027152267123334442
toeplitz_rho_0.5,128,5,16,0.003317832475300132,0.001173025451359545,0.00243786942200918
toeplitz_rho_0.5,128,5,17,0.0024432741268302343,0.0003245655139114933,0.001994047233869513
toeplitz_rho_0.5,128,5,18,0.002987545980730643,0.0009144779769305492,0.002102879024485269
toeplitz_rho_0.5,128,5,19,0.0021062326063192257,0.0017881336519304095,0.001658440304616972
toeplitz_rho_0.5,128,5,20,0.00275323009228133,0.0007811806587337095,0.0022329722555626537
toeplitz_rho_0.5,128,5,21,0.0039210949120807356,0.004330459478280447,0.0029965583697024204
toeplitz_rho_0.5,128,5,22,0.002194392158414047,0.00563502698682262,0.002336397906025214
toeplitz_rho_0.5,128,5,23,0.0018431749675737069,0.0029170201629042797,0.0017452505703463997
toeplitz_rho_0.5,128,5,24,0.0025984738574772437,0.0004702700977871579,0.001974923959130266
toeplitz_rho_0.5,128,5,25,0.002603214087556171,0.0025184956180347206,0.002717527584710015
toeplitz_rho_0.5,128,5,26,0.0027027546381778707,0.0008887786418517286,0.0021194504189786653
toeplitz_rho_0.5,128,5,27,0.003340354713398166,0.004830238345768265,0.0030142298893347337
toeplitz_rho_0.5,128,5,28,0.0033179771344879557,0.00274855978429382,0.00290427056864116
toeplitz_rho_0.5,128,5,29,0.0030822987579774337,0.0005882044621884354,0.002223192273446002
toeplitz_rho_0.5,128,5,30,0.002545132849175545,0.004461135841825645,0.0026592750833499164
toeplitz_rho_0.5,128,5,31,0.002559963440519663,0.00038380617228091766,0.002211815780773772
toeplitz_rho_0.5,128,5,32,0.002167628606031188,0.0017485742367627584,0.0016816420096774647
toeplitz_rho_0.5,128,5,33,0.00290288808286295,0.0017881763563532462,0.0024325362416053238
toeplitz_rho_0.5,128,5,34,0.002954254204677678,0.0014300777113442154,0.0022843349479429184
toeplitz_rho_0.5,128,5,35,0.0031616940611722375,0.0026489051830436315,0.002457792598209902
toeplitz_rho_0.5,128,6,0,0.0035151822676455376,0.0024841249022070373,0.006522320885634682
toeplitz_rho_0.5,128,6,1,0.0017227853813980057,0.0013563264686023372,0.004528563455063179
toeplitz_rho_0.5,128,6,2,0.002626788378215592,0.0005791614099590044,0.0052980288280357925
toeplitz_rho_0.5,128,6,3,0.0018183673364625527,0.0024927573520043627,0.004574875579449338
toeplitz_rho_0.5,128,6,4,0.0018115121269096362,0.0005045167717054487,0.004397666874652717
toeplitz_rho_0.5,128,6,5,0.0025602118825956543,0.001768633318420134,0.005248281878493698
toeplitz_rho_0.5,128,6,6,0.002316751868351449,0.008725977663943231,0.004771115727873318
toeplitz_rho_0.5,128,6,7,0.0018183845575775815,0.009729554505869101,0.004959991783514545
toeplitz_rho_0.5,128,6,8,0.0017847169231255669,0.0007022792223398809,0.004253482559406833
toeplitz_rho_0.5,128,6,9,0.0019099501584485925,0.005591458384137568,0.005136968681826969
toeplitz_rho_0.5,128,6,10,0.0020325951592598235,0.0031599293427447463,0.005065312653925307
toeplitz_rho_0.5,128,6,11,0.004146571629359619,0.00404428147935469,0.007471230813015353
toeplitz_rho_0.5,128,6,12,0.0017561799072614527,0.0015625029419066806,0.0040529026856795155
toeplitz_rho_0.5,128,6,13,0.0018920925626448454,0.0028073019694436576,0.0047850899780986205
toeplitz_rho_0.5,128,6,14,0.001839571935017144,0.0017468616657965608,0.0043384495351539544
toeplitz_rho_0.5,128,6,15,0.0021965677570873984,0.0024627072148548923,0.005138250420684134
toeplitz_rho_0.5,128,6,16,0.002059150421890841,0.00778750881752846,0.005245113873106215
toeplitz_rho_0.5,128,6,17,0.002254981516955622,0.003321401998704754,0.004874383043980752
toeplitz_rho_0.5,128,6,18,0.00232299060872671,0.0018042027462733911,0.005015675558152365
toeplitz_rho_0.5,128,6,19,0.0016399541041668033,0.0028324819096897354,0.003844447447214723
toeplitz_rho_0.5,128,6,20,0.0026218545325090016,0.003787430417512896,0.005511114826923378
toeplitz_rho_0.5,128,6,21,0.004277949609244858,0.004810332200084419,0.007574559297328689
toeplitz_rho_0.5,128,6,22,0.0036420894971075164,0.005543770405702234,0.007133304793046953
toeplitz_rho_0.5,128,6,23,0.002656309394182616,0.004110781555455015,0.005661950223903176
toeplitz_rho_0.5,128,6,24,0.0027239918546526076,0.0021255186820051753,0.005669238469913292
toeplitz_rho_0.5,128,6,25,0.0019016437100316664,0.009030234133331805,0.004592226250544057
toeplitz_rho_0.5,128,6,26,0.0029883140503722365,0.0015969938423931224,0.0059111585983315455
toeplitz_rho_0.5,128,6,27,0.002012540345902578,0.005364036194707501,0.00420482108921138
toeplitz_rho_0.5,128,6,28,0.0019906821144439093,0.0026517882696356493,0.004430900491222731
toeplitz_rho_0.5,128,6,29,0.0017392132738855565,0.0011268755115799946,0.004459748747265756
toeplitz_rho_0.5,128,6,30,0.0016963970490840655,0.0031847533312732304,0.004353981817726443
toeplitz_rho_0.5,128,6,31,0.0030136795891229223,0.007911757101984529,0.005771799372095333
toeplitz_rho_0.5,128,6,32,0.003004421644565762,0.004296304406139926,0.0054956463987266896
toeplitz_rho_0.5,128,6,33,0.002052511564129053,0.002580629497905099,0.005079865242188927
toeplitz_rho_0.5,128,6,34,0.0020128060063150342,0.0035917074209812654,0.004836799827498868
toeplitz_rho_0.5,128,6,35,0.002928774072861497,0.0034456279521296942,0.005674670072192972
toeplitz_rho_0.5,128,7,0,0.0013559314840626857,0.002360358671062568,0.001471994319333472
toeplitz_rho_0.5,128,7,1,0.0014051892805938139,0.004091864657658379,0.001896205405595492
toeplitz_rho_0.5,128,7,2,0.0017139264350123935,0.006905868370889991,0.0015222828197221042
toeplitz_rho_0.5,128,7,3,0.0013367958961252985,0.004028503643321876,0.0018041368565572444
toeplitz_rho_0.5,128,7,4,0.0023800199235724157,0.00966306527102993,0.002741764956987499
toeplitz_rho_0.5,128,7,5,0.0018150906210371428,0.008202298390418444,0.002184741725527999
toeplitz_rho_0.5,128,7,6,0.0016829094780191367,0.0005687812130624783,0.0019683233836725834
toeplitz_rho_0.5,128,7,7,0.0011390823027094474,0.00677576453482883,0.0014311730346455568
toeplitz_rho_0.5,128,7,8,0.0013658641653466553,0.0030081294259493895,0.0017074160746128465
toeplitz_rho_0.5,128,7,9,0.0016688930465300301,0.004040580259767895,0.0020281713143144677
toeplitz_rho_0.5,128,7,10,0.0014126413933750678,0.002938219118160795,0.0015028788879999967
toeplitz_rho_0.5,128,7,11,0.0017643035304161676,0.0016029433339176044,0.001957352287946173
toeplitz_rho_0.5,128,7,12,0.0019362881459900646,0.0028586818935463086,0.002237543155247275
toeplitz_rho_0.5,128,7,13,0.0013984394593991596,0.004802499722780981,0.0017058596255385666
toeplitz_rho_0.5,128,7,14,0.0011597282317223853,0.0015573066217320854,0.0014443493467765347
toeplitz_rho_0.5,128,7,15,0.0014196142879954752,0.007233136079541496,0.0018527879251843454
toeplitz_rho_0.5,128,7,16,0.0013034866362759128,0.003551756762713791,0.0016993459739162691
toeplitz_rho_0.5,128,7,17,0.0015899020225804807,0.005741958474572984,0.0019257805009612408
toeplitz_rho_0.5,128,7,18,0.0013205980714302186,0.004435354139837221,0.0016468233212380287
toeplitz_rho_0.5,128,7,19,0.001301542778008537,0.0030930928791399076,0.0017517531446990513
toeplitz_rho_0.5,128,7,20,0.0015405821388907474,0.00024733547612136483,0.00182123177907381
toeplitz_rho_0.5,128,7,21,0.0013661146890296646,0.0005375460076669328,0.0016736501914345774
toeplitz_rho_0.5,128,7,22,0.001583085196022175,0.01585570918477367,0.001855787488782248
toeplitz_rho_0.5,128,7,23,0.0013750441598417487,0.0028110184739305838,0.0017720880026505803
toeplitz_rho_0.5,128,7,24,0.0015034715531055025,0.0029198582734738764,0.0016995633239858293
toeplitz_rho_0.5,128,7,25,0.0013640775482803614,0.004833853150537991,0.0015507681783680195
toeplitz_rho_0.5,128,7,26,0.001411088520253423,0.002094581216049163,0.0017507690350144689
toeplitz_rho_0.5,128,7,27,0.0012486912137163785,0.0011824158730109283,0.0015075106166451517
toeplitz_rho_0.5,128,7,28,0.001377488626988899,0.0022819506725127595,0.0015434168273101637
toeplitz_rho_0.5,128,7,29,0.0012899026153313554,0.0014953485045049605,0.0015734936476376202
toeplitz_rho_0.5,128,7,30,0.0013330242315927477,0.0019605643544496525,0.001754059880628103
toeplitz_rho_0.5,128,7,31,0.0016661803491801294,0.009553165100139614,0.0017173294465832986
toeplitz_rho_0.5,128,7,32,0.0015795611272018755,0.006340216605728453,0.0020323128879761432
toeplitz_rho_0.5,128,7,33,0.0017722579505249595,0.007208044755757341,0.0018960548119567806
toeplitz_rho_0.5,128,7,34,0.001360053446983553,0.0049886238193867635,0.001310607381433169
toeplitz_rho_0.5,128,7,35,0.0010502026100964108,0.006675902870190695,0.0012118739363884386
toeplitz_rho_0.5,256,0,0,0.0002431118433963647,0.0034857725423107274,0.000291672096478172
toeplitz_rho_0.5,256,0,1,0.00037942889155668646,0.0005015247192927966,0.00046980756227988296
toeplitz_rho_0.5,256,0,2,0.00030993302332674166,0.0042260572112640254,0.00037224092589634557
toeplitz_rho_0.5,256,0,3,0.0005265847438704913,0.002746023067992193,0.0006226478818092265
toeplitz_rho_0.5,256,0,4,0.00022917534808118917,0.00010095735756311943,0.00025498767275750224
toeplitz_rho_0.5,256,0,5,0.00020568153641854048,0.0009040820341184852,0.0002595602241128391
toeplitz_rho_0.5,256,0,6,0.00016988145195303992,0.000225227606389637,0.00019655734069951025
toeplitz_rho_0.5,256,0,7,0.00017691258866611769,0.002218160224787352,0.00022391616865065892
toeplitz_rho_0.5,256,0,8,0.00021500471866710288,0.0006564821578137295,0.0002367981038198772
toeplitz_rho_0.5,256,0,9,0.0007577670635030851,0.0037493895735936796,0.0008236266677922833
toeplitz_rho_0.5,256,0,10,0.00022177773409427838,0.0005690395961038279,0.00022760900239350308
toeplitz_rho_0.5,256,0,11,0.0003261282454227054,0.00035429438001616123,0.0003533888015961487
toeplitz_rho_0.5,256,0,12,0.00016770369438994144,0.00023344578146930375,0.00020484785589084463
toeplitz_rho_0.5,256,0,13,0.00038711621417658403,0.0015944641390613773,0.00036737270962910974
toeplitz_rho_0.5,256,0,14,0.00018568300341556066,0.00023525302722231624,0.000209470423417056
toeplitz_rho_0.5,256,0,15,0.00015521159169019187,0.0029081344657819136,0.0001865350558381451
toeplitz_rho_0.5,256,0,16,0.0002721168605761365,0.0015123107592951237,0.0003247123103020475
toeplitz_rho_0.5,256,0,17,0.0004621736914005256,0.0004085659119057944,0.0004949826071368425
toeplitz_rho_0.5,256,0,18,0.00020230214873800817,0.00048185934806969466,0.00022185824723662632
toeplitz_rho_0.5,256,0,19,0.00014379775268230684,0.0006008850253793861,0.00017879684278828645
toeplitz_rho_0.5,256,0,20,0.00022772321762461734,0.0011982036413969257,0.00026505369568700416
toeplitz_rho_0.5,256,0,21,0.0001698918840615056,0.001043329379204716,0.0002046577891979543
toeplitz_rho_0.5,256,0,22,0.0006107785800961565,0.002610854246303303,0.0006898135476341889
toeplitz_rho_0.5,256,0,23,0.00018733851201994475,0.00103733790697549,0.0002274142774715035
toeplitz_rho_0.5,256,0,24,0.00015941829117913588,0.0020655340578428823,0.00019816398062509795
toeplitz_rho_0.5,256,0,25,0.0005245128509830915,0.002313023011583133,0.0005889391610211511
toeplitz_rho_0.5,256,0,26,0.0005644959067507153,0.002423749781691364,0.0006565231903899205
toeplitz_rho_0.5,256,0,27,0.0002492239119727347,0.0012702635049464403,0.0002654434683958426
toeplitz_rho_0.5,256,0,28,0.00018984782631387522,0.0008509054656326922,0.00020824553825599977
toeplitz_rho_0.5,256,0,29,0.00038027776711579037,0.001766225093092042,0.00041200740920249853
toeplitz_rho_0.5,256,0,30,0.00041435610105915795,0.002125028502131978,0.00046161898796118694
toeplitz_rho_0.5,256,0,31,0.0001548363845557568,0.0004435022490639545,0.00018394163937671836
toeplitz_rho_0.5,256,0,32,0.00018152899269253248,0.0006647609229151004,0.0002216025217870511
toeplitz_rho_0.5,256,0,33,0.00021072723797593967,0.0009611320247750511,0.00024469288865935305
toeplitz_rho_0.5,256,0,34,0.00015216664290615439,0.0004911038235801286,0.00019098067642249353
toeplitz_rho_0.5,256,0,35,0.00031677460722935575,0.0006981401937367164,0.00034834130112205525
toeplitz_rho_0.5,256,1,0,0.0013799872192648255,0.0012161676509248225,0.0007463961418640438
toeplitz_rho_0.5,256,1,1,0.001307690877209069,0.0016477196682346449,0.0006890094144367306
toeplitz_rho_0.5,256,1,2,0.0012301314927907292,0.0014688487893954878,0.000786315473535566
toeplitz_rho_0.5,256,1,3,0.0011089524138435632,0.0007207836588294326,0.0006027397120463512
toeplitz_rho_0.5,256,1,4,0.0012116023591942486,0.00012533396425138885,0.0007747973968816289
toeplitz_rho_0.5,256,1,5,0.0012334969284244401,0.00042015131922766645,0.0005860367546385026
toeplitz_rho_0.5,256,1,6,0.0011585332980521951,0.0011875518152342542,0.0005455859375023641
toeplitz_rho_0.5,256,1,7,0.0011508579541218923,0.001553045834925818,0.0006763287133570807
toeplitz_rho_0.5,256,1,8,0.0016205712025397579,0.002049368628648914,0.0012950392140629798
toeplitz_rho_0.5,256,1,9,0.0011138862583785218,0.000488968701411185,0.0008037741417424463
toeplitz_rho_0.5,256,1,10,0.0014204807115224052,0.0011686859565353985,0.0014212387302756464
toeplitz_rho_0.5,256,1,11,0.0014071078167259084,0.0008196813788572722,0.0007086990159719335
toeplitz_rho_0.5,256,1,12,0.0011981610719144782,0.0006100870442185518,0.0006929949086577239
toeplitz_rho_0.5,256,1,13,0.0013206371884310732,0.0003946635174903935,0.0006682064660279482
toeplitz_rho_0.5,256,1,14,0.001421486544758098,0.0026313438995439675,0.0007574918637128858
toeplitz_rho_0.5,256,1,15,0.0012441707270077903,0.00024444731922063475,0.0006203233811018124
toeplitz_rho_0.5,256,1,16,0.0012174025321364632,0.0005576438843904449,0.0007392777105425781
toeplitz_rho_0.5,256,1,17,0.0014123277337698464,0.0005030958428269577,0.0006962735434945333
toeplitz_rho_0.5,256,1,18,0.0016625759729872276,0.0012521113456943447,0.0009118005562393479
toeplitz_rho_0.5,256,1,19,0.0012736478539166257,0.00046868708936934815,0.0008632789683900058
toeplitz_rho_0.5,256,1,20,0.0014342368183695824,0.001940789197352851,0.0013088273034913903
toeplitz_rho_0.5,256,1,21,0.0013311490707550422,0.0013411850670769943,0.0010534001713929677
toeplitz_rho_0.5,256,1,22,0.0015272768858814732,0.0018418358459423587,0.000830387306899985
toeplitz_rho_0.5,256,1,23,0.0012908965989203405,0.0003420064514833722,0.0006300482781910804
toeplitz_rho_0.5,256,1,24,0.0012034238318558864,0.0006401176239955325,0.0006006263861661062
toeplitz_rho_0.5,256,1,25,0.0014331247261041668,0.0016552988924422906,0.0007125746137112562
toeplitz_rho_0.5,256,1,26,0.0016351777066939605,0.0013677682919467624,0.0009072877814869407
toeplitz_rho_0.5,256,1,27,0.0012474371809504067,0.00013525336825268,0.0006774970787512479
toeplitz_rho_0.5,256,1,28,0.0013636397420782145,0.0013697442706049414,0.0006960849968078648
toeplitz_rho_0.5,256,1,29,0.001184704162246376,0.00027818300348680426,0.0008107827413378278
toeplitz_rho_0.5,256,1,30,0.001408120112162354,0.0008323620389857435,0.0009787632756693666
toeplitz_rho_0.5,256,1,31,0.0012107845323993378,0.0005796540615093917,0.0006146772679952327
toeplitz_rho_0.5,256,1,32,0.001520395936699275,0.0010345140419271883,0.0007979168401071729
toeplitz_rho_0.5,256,1,33,0.0011692835750020335,0.0010171899783129944,0.0005458354392324941
toeplitz_rho_0.5,256,1,34,0.001109457867170743,0.0006223013490629772,0.0005808104846675281
toeplitz_rho_0.5,256,1,35,0.0012681418319881697,0.00037513064680800667,0.0006331802767918556
toeplitz_rho_0.5,256,2,0,0.0010187422983652188,0.00011704875993709418,0.0018137682073060292
toeplitz_rho_0.5,256,2,1,0.0008620768448730309,0.00023974467579588303,0.0015544052598655002
toeplitz_rho_0.5,256,2,2,0.001508920748807871,0.001027520967948824,0.0024607066430391475
toeplitz_rho_0.5,256,2,3,0.0011110198071703687,0.00116847685692211,0.001995464266005548
toeplitz_rho_0.5,256,2,4,0.001243830142658539,0.00025388610510418516,0.002113697864029338
toeplitz_rho_0.5,256,2,5,0.0011615779881780082,0.0004847482058449801,0.0020448333625146375
toeplitz_rho_0.5,256,2,6,0.0011507774926621031,0.0005679508693616424,0.0019943019883062367
toeplitz_rho_0.5,256,2,7,0.0016167786984450452,0.0009131498433691316,0.0027017495471192195
toeplitz_rho_0.5,256,2,8,0.0010023991685474854,9.349529549004478e-05,0.0017922764556892409
toeplitz_rho_0.5,256,2,9,0.0010982711044944804,0.00011789572891846549,0.0019473781882338873
toeplitz_rho_0.5,256,2,10,0.0008725114099945583,0.0005250436957480082,0.0016183512867912662
toeplitz_rho_0.5,256,2,11,0.0010566838901426147,0.0007215524275241402,0.001853150697904134
toeplitz_rho_0.5,256,2,12,0.0009975085056237484,0.000253713655118063,0.0018446770759842292
toeplitz_rho_0.5,256,2,13,0.0014732308060125992,0.0019382864077848515,0.002374012374247004
toeplitz_rho_0.5,256,2,14,0.0009405427181512505,0.0005789129756665534,0.0017231794503155535
toeplitz_rho_0.5,256,2,15,0.0011001109197758686,0.0005331656894025274,0.0019368819831150725
toeplitz_rho_0.5,256,2,16,0.0008290451369458854,0.0009876445896844475,0.001508629978987288
toeplitz_rho_0.5,256,2,17,0.0013509540793231942,0.00031339710761538224,0.0022827561830299527
toeplitz_rho_0.5,256,2,18,0.0015987123296261718,0.0012892023367220913,0.002661980269351513
toeplitz_rho_0.5,256,2,19,0.0008327372631808616,0.0008408501923617378,0.001459129624762597
toeplitz_rho_0.5,256,2,20,0.0009120117505089025,0.0009387854128508604,0.0016847776563760782
toeplitz_rho_0.5,256,2,21,0.0012155863702559687,0.0007344794047423041,0.0021174957140217164
toeplitz_rho_0.5,256,2,22,0.0011777195889237167,0.00027645500981994206,0.002063041347671595
toeplitz_rho_0.5,256,2,23,0.0010000133560752974,0.00027537822155862773,0.0018228188318728886
toeplitz_rho_0.5,256,2,24,0.0009718139564970261,0.00048056989407424923,0.001752476697946451
toeplitz_rho_0.5,256,2,25,0.0010385772757828596,0.0004477332093554402,0.0018685771198611323
toeplitz_rho_0.5,256,2,26,0.000955852065305032,0.00012491600758085942,0.0016898404824080395
toeplitz_rho_0.5,256,2,27,0.000848518304925388,0.0005002134566254389,0.0015069945390513285
toeplitz_rho_0.5,256,2,28,0.0009406283567398096,0.0023616811634662054,0.0016077791115666513
toeplitz_rho_0.5,256,2,29,0.0008345932223356636,0.0007900810300964256,0.0015566701242552198
toeplitz_rho_0.5,256,2,30,0.0011821773629966837,0.0006068281166687552,0.0020959395631814197
toeplitz_rho_0.5,256,2,31,0.0009827169366002139,0.002172859571787303,0.0016180498016260005
toeplitz_rho_0.5,256,2,32,0.0013924459341453476,0.0024111679931407577,0.0024467756897999463
toeplitz_rho_0.5,256,2,33,0.001132850615709561,0.0006147206079431496,0.002003858161518256
toeplitz_rho_0.5,256,2,34,0.00117091701452328,0.0002421809281503086,0.0020277931746833637
toeplitz_rho_0.5,256,2,35,0.0009530764535968229,0.0011965024715107117,0.0017130253326314599
toeplitz_rho_0.5,256,3,0,0.0005854478870097012,0.00071216982057741,0.001143606472723295
toeplitz_rho_0.5,256,3,1,0.0004943518910958275,0.00042302318445008684,0.0013646154173550984
toeplitz_rho_0.5,256,3,2,0.0004906439437294276,0.0009135264357804083,0.0009771516364092151
toeplitz_rho_0.5,256,3,3,0.0002784851437392505,0.00164333319750009,0.0005141396037169929
toeplitz_rho_0.5,256,3,4,0.00035693809577565434,0.001206177937079513,0.000776867056969943
toeplitz_rho_0.5,256,3,5,0.0004754223629137652,0.0009059103798609806,0.0013756854941895237
toeplitz_rho_0.5,256,3,6,0.0005761209989153096,0.0005870109744284689,0.0013095770052294394
toeplitz_rho_0.5,256,3,7,0.00028066179950901387,0.002458361948128572,0.0007260182924400959
toeplitz_rho_0.5,256,3,8,0.0003896366836263174,0.00025683208822478265,0.000825434421688702
toeplitz_rho_0.5,256,3,9,0.00027231076293284163,0.0009830649944950914,0.0005404996284355907
toeplitz_rho_0.5,256,3,10,0.00042740400879871993,0.00012207557910889956,0.0009510232158834457
toeplitz_rho_0.5,256,3,11,0.00039087730241033763,0.0007956662444461488,0.0007821986155637403
toeplitz_rho_0.5,256,3,12,0.0004734116391072,0.0011841331847840231,0.0013053521966504347
toeplitz_rho_0.5,256,3,13,0.00011073226148176209,0.0033599356876199975,0.00027326444800885186
toeplitz_rho_0.5,256,3,14,0.0002791762867289887,0.0008685992899776886,0.0005313039337915962
toeplitz_rho_0.5,256,3,15,0.00030827337830991396,0.0005643430239290749,0.0006206782699527618
toeplitz_rho_0.5,256,3,16,0.0003703328741852004,0.001613219328044774,0.0014412979690352741
toeplitz_rho_0.5,256,3,17,0.00069723236105863,0.001663730495516321,0.001337990090348855
toeplitz_rho_0.5,256,3,18,0.00019806702884899176,0.0022006780828519425,0.0004159336715034856
toeplitz_rho_0.5,256,3,19,0.0005234538921307247,0.0007639445011708722,0.0010575071737906952
toeplitz_rho_0.5,256,3,20,0.0006235122945604537,0.001577875841136822,0.0012357202857401909
toeplitz_rho_0.5,256,3,21,0.00032165997615928146,0.00048295001102503153,0.0008029562998601175
toeplitz_rho_0.5,256,3,22,0.00024411691156352432,0.0011146336378847032,0.000499357655740886
toeplitz_rho_0.5,256,3,23,0.0005117410092727029,0.0008352729100148193,0.0011200909611643619
toeplitz_rho_0.5,256,3,24,0.00013447722241382695,0.0024906543753556334,0.0003051720275405388
toeplitz_rho_0.5,256,3,25,0.0002854454828461529,0.0012877689503752294,0.0007734367138132695
toeplitz_rho_0.5,256,3,26,0.00036046865633953954,0.0004296985749068691,0.0007376848470754087
toeplitz_rho_0.5,256,3,27,0.0007993633265129538,0.0014614090944742467,0.0016204400804511426
toeplitz_rho_0.5,256,3,28,0.00038870758459389203,0.0001770659081651227,0.0008928083370709106
toeplitz_rho_0.5,256,3,29,0.0003789311900533461,0.0005293256568726191,0.0008226969037424186
toeplitz_rho_0.5,256,3,30,0.0005214866843651797,0.00020146130559121163,0.001078634383871002
